Data_Hora,Frequencia_MHz,Caminho_Audio,Texto_Transcrito
2026-05-26 00:12:46,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h12m39s.wav,"agora em Brasília, duas horas e 11 minutos. Parlamentos do mundo Conheça a origem o funcionamento do poder legislativo nos mais diferentes países mundo afora. O mergulho pela história, cultura, temas com corporanos e referências musicales de cada nação. Parlamentos do mundo, segunda-feira dentro do programa Conexão Senado e sexta-feira ao meio-dia e a temporada de Brasilia disponível também nas principais plataformas de podcast. A introbença no trânsito torna perconsequências irreversíveis, por isso dirigir com responsabilidade é um dever de todos. Antes de sair, revise atitudes, menos o celular ao volante, despente os limites de velocidade e não dirige a após consumir bebido à óprica. A segurança no trânsito depende da consciência de cada corrupter. No trânsito cadante de conta, na parceria, rádio senado e rádio câmera. Fique agora com o TT espindola."
2026-05-26 00:14:05,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h13m57s.wav,"Você para mim foi o sol, de uma noite sem fim, que acendeu o que sou, e renasceu tudo em mim. Agora eu sei no índo bem Que eu nasci contra o quê Sua parceira, seu bem Isso é uma rede pra ser Caso em tua casa, bem macada Em cá, nascítara Meu amor, este ano de caca clara e sobre a mesa é tudo de estilo, é sufrense ele preparou Meu amor, não sou amor e sabe se isso na destrelaça, batalho Você me tem..."
2026-05-26 00:15:29,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h15m15s.wav,"Eu aprendeu e tomo vontade de mim Por isso me intenta É proteger sempre assim Pois sem você nem o tempo Não sei o que eu vou ser Agora preste a se entrar Eu quero casar com você Caso tu acaso bem, macaso Em casa te tarou Deu amor, se te amou De casa flara e sobra a mesa Se o potextino que sofre Tu que se li nos preparou won o amor SabEs como nueva port dream Quase tua casacallo em Te commerci de tag�"
2026-05-26 00:16:59,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h16m33s.wav,meters e nenhum amor se se amor thì diz átatosa e trajectory atrás dele embora E se bubbles se tu na få lecturer
2026-05-26 00:18:07,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h17m51s.wav,"Que fé licidade, que é uma cidade pequenina, que é uma cave-meu, uma colina, qualquer lugar que se lumina, quando a gente quer amar. Se a vida fosse trabalhar, é só por cima Fazer minino, menina, é difícil e maracado Victor e me ensino, perpade, o precipício Fazer pão, fazer com isso, fazer com o guina, morado Se a vida fosse o meu desejo Sating um velho de teus oguison Sem cans SU E um ratoo por aí Suещou a abraçar Quando há brincar Felicidade Mucho blocked de tecaninha Näeeeee"
2026-05-26 00:19:17,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h19m10s.wav,"Que a cozinha que precisa por ver Para pensar, para pensar que na luta Para citar uma volta para o altar O meu amor que te maltra E para o meu cibo jantar Para citar uma volta para o altar de peguenina Tô uma cassinha uma rolinha Qualquer lugar que se ruina Quando a gente quer amar No lindas passam, pé da fruta e boncaroso Quando espadre um alcoroso, que distaio tem, olha É a natureza, não te pade, suma é pade Mas pula mesmo a mão"
2026-05-26 00:20:33,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h20m28s.wav,"Rádio Ocemado, Boa Vista, 98,3"
2026-05-26 00:21:59,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h21m46s.wav,"afraid ú Com e desperdiçamos os músculos de avan Demaciadas palavras pra cumpulso de vida Tantada, mede na ideologia E o corpo não agia Como seu coração diversiante Esquiatar entre o inseto e o inseticida Não me queijo Eu não sou vítima Mas não deixo De querer conquistar Uma coisa Qualquer que você O que será?"
2026-05-26 00:23:10,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h23m04s.wav,"O Pucu nunca se mostra, o outro lado da sua Eu desejo viajar o outro lado da sua Meu coração da minha durião Não quer mais dar marco, tração Oi, Clix, oculto na luz do verão Mas tem que nós somos muito felizes, só durante o pregúlio Da galhada de lag, mas não há de ir nos produtos, mas na hora da cama, Nada pintou direto a minha cara falar, não sou proveio, sou por afamar Eu não sou de drama, mais não deixo de pucar, de querer conquistar uma coisa, qual que é voce? Que fé! Nada tem que dar certo, nosso amor é..."
2026-05-26 00:24:28,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h24m22s.wav,"O bonito só não disse a perfeita, A prazado e a pleto E paramos também, Se saber nos quesejos, Onde é que eu andar? E aquele projeito ainda está lá, Sim! Não quero que você Que espera comigo, Quero ser seu amor, Quero ser seu amigo, Quero que tudo saia Como um som de timbaya Sem gritos de mim, sem desespero, sem tédio, sem fim Não me queijo, eu não sou de te amar Mas não tem chuto de querer com que está A coisa a qualquer ter você O que será? Encerramos o bloco com um caíto anuveloso, eclipse oculto, morais moreira, pão e poesia, teta espindola, escrito nas estrelas."
2026-05-26 00:25:48,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h25m40s.wav,"Brasilia, Boas e 24. Nesta semana, no escala brasileira, o guitarrista de Oliver. Às vezes, no nosso livro, eu tenho uma paixão pela música, seja ela ao DS, seja um próprio pop com heavy metal, um blues, eu gosto de música, eu gosto de ouvir music. Escala brasileira, quinta, vinte, três horas, na radio Senado, entrezemo de mim, em gols amaviores e na piosta três da madrugada. O leite humano pode salvar vidas. Essem nascidos prematuros e bebês internados dependem da solidariedade de mães doadoras para crescer com mais saúde e proteção. Se você está amamentando e tem excesso de leite, procure o banco de leite humano mais próximo. A doação é simples, segura e faz toda a diferença para quem mais precisa. Dou e leite humano, uma campanha radio-senado. Abrindo bloco, Tom Zé. Tô bem debaixo pra poder subir, pra bem de cima pra poder caí, Tô dividindo pra poder só..."
2026-05-26 00:27:06,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h26m58s.wav,Desperdiçando pra poder faltar De bagarinho pra poder caber Bem de leve pra não perdoar To estudando pra saber e ignorar Eu tô aqui comendo pra vomitar Eu tô desplicando pra te confundir Eu tô te confundindo pra te esclarecer Tô iluminado pra poder cegar O que quando cego pra poder guiar? Que todos me canto pra quem que eu lhe Tanto que o mundo pode me esparer ser O que quando cego pra poder chegar? O que quando cego pra poder ir? Ah! Suavimente pra poder rar-se Olhe o fechado pra te ver melhor Com a alegria pra poder chorar Desesperado para ter parciência Carinhoso para poder ferir Lentar metes para não atrasar Atras da vida para poder morrer Eu tome despedindo para poder votar Eu to desplicando para te confundir Eu pote confundindo para descoarecer Do iluminado para poder segar
2026-05-26 00:28:46,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h28m16s.wav,"Eu tô te convirtindo, eu tô te convirtindo, bota os caracéis Eu tô te convirtindo, que nada que eu vou fazer Cê vai convirtando, cego pra poder Eu tô me cantando, pra te convundir Eu tô te convirtindo, pra te scarcer Pai do meu lado, pra te convir Cê vai convirtar, tô te convirtando, cego pra poder E a tó, que explica, pra te convurir É pra culpolherberiar em um bar...? Tendo datULL!!! Totti dar gel!!! Coínate do outro!!! Totti r 권la!!! Ánsia notre Holiday Torch & Totti!!!"
2026-05-26 00:30:20,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h29m34s.wav,Dudão mais Shameiro De quanto tempo amor No temporão pra trocar Que tava fö Que e ela não te espéril O开ado para a gana Que e entregado para o
2026-05-26 00:31:15,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h30m52s.wav,"de um homem bará, de um jovem bará, que na quando o palco vou me embora. Só vou comer agora, da faria do desejo, ali mentar na fone, porque nunca mais esqueça, como é fácil gostar, da faria do despreso, só vou comer agora, da faria do desejo, Só vou por meraco, dar faria do desejo Kina sovere fight Quemions겠어 Protect primera Kinaepherda"
2026-05-26 00:32:29,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h32m10s.wav,"Todo mundo mora, só vou comer agora Dá faria do desejo, alimentar minha fome Da que eu nunca mais quisa Ah, toma contos, dá faria do desejo Só vou comer agora, dá faria do desejo Só vou comer agora, dá faria do desejo Rádio Senado Rio de Janeiro, 105,9 Nai na, na, na, na! Um guardalho com base para o nem A importanta vai daqui eliminando a lautização e Все é constructed Aha..."
2026-05-26 00:33:55,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h33m28s.wav,"содержada e crescentes No patrido vestido traçado O amor faz sufrer O amor faz chorar Sem um maduro, as terras terras Por fim da noite Um golpe de azar O amor faz sufrer O amor faz chorar Você levanta no último que desespera No dia reusa Por acelho e focado Cantando com o amor de samba"
2026-05-26 00:35:16,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h34m47s.wav,"Pô re visão, o corpo caroxou de molrec au dia O mudete soube com ele O medio donaod, Indus cientão E o corpo desenbe com ele Fogo saludo Avelita Vala Um bezinho de ir antes Um gozo sagado Que saiu da malícia Que a caminhão Partido destino traçado Um amor faz sofrer E o dos amor faz chorar São Madruras Tená infumida no lente Um gol de raza Um amor faz sofrer O鬼?対SANDO, vai Fallo andar O sergoda, no Iche affiliate dinheiro de a realza Quoração noshelfyer dai poucos"
2026-05-26 00:36:34,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h36m05s.wav,"O amor faz o fuego, doze amor faz chorar Sombra do amor, a esterra é subida no íche Um góco de azar, o amor faz o fuego Doze amor faz chorar, o sede no amor, e o schmoco é despedido Você ouviu Jardos Macalé, coração e frocado. Emanual era ojo, farinha do despeso. Tom Zé? Tom? Kyzen Você também tem o que você não vê Porque você dalam se Prepare ...."
2026-05-26 00:37:30,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h37m23s.wav,"Em Brasília, duas horas e 36 minutos. Comece seu dia bem informado sobre as notícias do Senado da Sociedade do Brasil e do mundo. Entrevistas, quadros, séries especiais, trânsito, interatividade e tudo que envolve atividade legislativa você ouve aqui. O conexão senado, onde o senado é mais Brasil, de segunda à sexta-feira a sete da manhã, horário de Brasília. O dia 5 de setembro agora é um Marco Oficial de Luta e Consentização. A data passa a ser reconhecida como dia nacional de proteção e combate a violência contra as mulheres e meninas indígenas. A nova lei reforça a consentização, o enfrentamento à violência e a valorização da vida, da cultura e dos direitos dos polvos originários. O Senado votou agora a lei. Abrindo mais um bloco musical Jorge Benjor."
2026-05-26 00:38:48,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h38m41s.wav,"Que é a teresa, que é a teresa Catedezá, onde anda a minha teresa Catedezá, onde anda a minha teresa Teresa foi o sombalano do ar e no minha visão Será que era o mundo triumas, ainda não voltou O mar de cá ter reza Um dia da minha tereza Um dia cá ter reza Um dia da minha tereza Beleza a minha nega, minha muda Eu gosto muito de você Sou um malato sem um malo Mas o caro que espero para você Ele jorna por Deus Você voltando Eu vou no general Eu já vou falar no cinema meu paralelo e a minha parede eu vou trabalhar Eu jago por um mexicano meu paralelo e a minha parede vou trabalhar mais da teresa a um dia ainda minha teresa mas que é de teresa a um dia ainda minha teresa"
2026-05-26 00:41:37,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h41m17s.wav,Ela é bola pra lá Mas bola pra mim Eu sigo ela na hora Ela é bola pra lá Ela é bola pra cá Mas bola é linda Ela é bola pra cá
2026-05-26 00:42:41,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h42m35s.wav,"Ela é bola, ela é bola pra cá Mas pra mim, o bore é uma nãoda Tela, rebola pra cá Tela, rebola pra lá Não cova pra mim Eu sei que ela é Conte que eu me alocine Que eu quero dar um meu decadinho Tela é tudo isso E eu estou na faixa na mim"
2026-05-26 00:44:10,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h43m53s.wav,"Jumpar a ilha de ser que ela é uma perdi Jumpar a ilha de ser que ela é uma perdi Jumpar a ilha de ser que ela é uma perdi Rádio Semato, Brasília, 91,7.16. Rádio Semato, Brasília, 91,7. SEI. Roas de beenês que soient raci-c cuidados Pres道 e continuam aisencê-lo José Yapเขantem AZ��, Dassas,"
2026-05-26 00:45:42,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h45m11s.wav,"Oito sonhos se me andam do mundo O olhar toda a gente com Pelo estiram chagrino Vem dar e boa vem dar e boa vem dar e boa O lado tempo vospera, o lado é primavera Porta-se de anelas, vincam sempre verdes Para só tiendará em todas as mesas paus Louras e pintando os caminhos, os vestidos, os destinos E esta cação tem um verdadeiro amor Para quanto você... Boa! Ottavo, ed Matejo O leve do nosso我要 Ah! Não budar a matériel extensar O molten som inwedar transm Ah ah ah ah ah ahita"
2026-05-26 00:47:08,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h46m30s.wav,"O álcool, deu coreshi Brazilian desloçante O álcool, deu enclux стрara O álcool, deu genexore store Olha o brilho na magra O álcool, deu o colher Desculpe aая para a cor drie nuvidas amaram o tempo para o recurso ah продamт Gravel"
2026-05-26 00:48:05,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h47m48s.wav,"abeiizing o specon Declaration blus tenho batter, eu dimensionou seem desp劝 que sim consegue Season 5 Emcerrando mais um bloco musical, Arnaud Antunes e Carminho, Vila Rejo, Orquestra Imperial, ela rebola, Jorge Benjora, Cadeteresa. Você está no entanto do cenário. Em Brasília, 1,47. Toda semana você tem um encontro marcado com a literatura na Rádio Senado, autores e os pratos para você, dicas de leitura, um encontro com a poesia, as novidades do mercado editorial e aquela entrevista com quem faz..."
2026-05-26 00:49:12,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h49m06s.wav,"literatura. Autores e livros, sábara e cinco da tarde do Mingua's Nove da Manhã disponível em Boa de Caste e no site da Rádio Senado. O combate ao crime ganhou regras mais rigorosas, foi sancionada a lei que aumenta as penas para crimes de furto, roubo e receptação, a medida endurece as as punições para crimes que envolvam celulares, armas de fogo, serviços públicos e a receptação de produtos roubados, mais proteção para a população, mais rigor no enfrentamento a criminalidade. O Senado votou, agora é lei. Na Rádio Senado você ouve Teresa Cristina. Eu sou como a boa boleta, tudo que eu penso é libertar."
2026-05-26 00:50:37,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h50m24s.wav,"Não quero ser mal tratada, nem esportada desse uts Minhas asas, minhas armas, não se entrem pra defender As cores da natureza, atendem a ajuda a preenso sobre ele Você que me errou um ano com a paz, uma criança Você sabe a linhaidade, eu sou sua esperança A outra ainda é uma realidade, não deve ser destruída Quando eu vou armear peça, sou parte da sua vida Eu sou como apô com seta, tudo que eu penso é liberdade Não quero ser matratada, nem escotada, desde o chão Minhas asas, minhas armas, não serão entradas, tem que entender As cores dominam aила Tomorrowさん pede e ajuda pelo Steven Pode ser que me pergun hurts as palmas juros"
2026-05-26 00:52:07,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h51m42s.wav,"Você sabe a minha idade, eu sou sua esperança A outra ainda é uma anidade, não deve ser destruída Quando eu comar, me proteja, sou parte da sua vida Sou com a boa poderla Sou bom no abro que vem Sou bom no abro que vem Sou bom no abro que vem Nuruma so Spot"
2026-05-26 00:53:20,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h53m00s.wav,"Maraiar, maraiar, maraiar Um bom bom bom amê, maraiar Maraiar, maraiar, maraiar Quem diria em venido Não há vida inteira cantando essa música embaixo do chuteiro, de toda a dana para você, eu devido. Deus ser o Ministério. O bolete é de joia, hein? Chegue, não. O Plavê é porra dos Probably arbrar a sobre a pagação versus dar um pé."
2026-05-26 00:54:51,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h54m18s.wav,"Peste aqui altffff Não se vê nesse mundo O que não viver? Fim no outro mundo O que não viver? Não viver no outro mundo E pra ter no outro mundo É preciso necessário Viver, viver com tanto em qualquer coisa Olha só, olha só Com maraga domingo O perigo na rua Cobrinho que é do menino Amorendo do rio Que ela morindo eu faço o mundo Olhando o rio Eu não posso conseguir de equipe Eu me faço me quebre em prevo Vai ser só que ela se derrete toda Só porque eu sou baia Vai ser só porque ela se derrete toda Só porque eu sou baia"
2026-05-26 00:56:17,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h55m36s.wav,"do Peste tudo, venci não ao mundo Por que não viver? Por que viver nesse mundo? Por que não viver? Se não há outro mundo? Por que não viver? Não viver outro mundo? De pra ter outro mundo? É preci necessário! Viver, viver, cultando em qualquer coisa. Olha só, eu só... O Maraca do Mínio O Virigo na rua O Brinquedo Minino A Morena do Rio Pela Morena o Páscoo Olhando Rio Eu não posso conseguir o jeito que eu to O Mipá"
2026-05-26 00:57:19,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h56m54s.wav,"Sublime que mycket Não sei se você着ia fodsoon nãoliestou Eu não sei se você着ia und meu Não sei o que você着ia Não sei se você着ia Não sei se você着ia O Pôs beijete é tudo que pensa como você Bahando só que na sermulhio O jossão no aviso não vai anar muito tempo O só só que sou, por causa de morar Este bebe, pelo palmino, tá de galvão É barril do abrado, pai Rádio Senado, Cuyabá, 102,5 A ranceta de melisa pra as malpazema Pra crise de atrite e bacana Arufinado, uma missa, promorou poema Pra as fases da Lua semana Pra é munidade já as mim Ó se castanheiro pra limpar o sangue elegea Não tire os outros pulm de genera A janereu me cura é da Lua de prodia Quantas que a perra nas forças redicinais Cássio inteiro de cacugieje e pique cedão"
2026-05-26 00:58:24,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h58m12s.wav,"E ter ido em fonte de salguenha Estou matido em cabalha Sempre em um guerra Da prisão de ventrezeitinho Pé vasão, produção Eu sou de disposição Uma vez que estou caixacar Rilha assisto em dinheiro Para um dia a mente esmitê-lo Daí quando eu sou só parrila Tu sim, só com o gero Que pro índio e chino do domínio Tu contaste e tem vací Era maladei só o gero Tem só um camunhino a mamana Pesão de pego literar Chaga moran que é o Lista Svado e Pavelin Na planta aqui, sua fé A alegrinha muda e guiné Que mentira espada de São Sors É deles que uma molhada foge já"
2026-05-26 00:59:38,100.9,dados/projetos/sessao_20260525_2212/audios/audio_00h59m31s.wav,"Pra não voltar No mesmo passo, um mangericão Não pede comigo, ninguém pote Quem veja ninguém, mas sim como ódio Não fique em meu chão Derrassinho tem atrás Nas as condições da paz Pra perder peso a saco do nevrão De alimão, poupiga, da lima da péssia Digo que essa desfação que nasce de chão Use a força sem toça modéria Fiz a grande a proteção Loma da rediação Vamos passar desfação do que nasce de chão Use a força sem toça modéria Digo que não tem muita equição De ver o abenão Eu que puré de qualquer molêja Falo que sabe o que nasce de chão Use a força sem toça modéria Digo que não tem muita equição De ver o abenão Eu me currei de qualquer moletra Com a infinita provisa"
2026-05-26 01:01:18,100.9,dados/projetos/sessao_20260525_2212/audios/audio_01h00m49s.wav,"Gang Uauam rock Na Rádio Senado ouvimos Fabiana Coza, cura, João Cavalcante, Besta Eetu, Teresa Cristina, proteção às borboletas. Agora em Brasilia, pontualmente, três horas. O C-487, Rádio Semado, Brasília, FN-91,7 B.R. Em Portaleza, 103,3, em Boa Vista, 98,3, E no Rio de Janeiro, 105,9, Rádio Semado. A Rádio Senado apresenta a escala brasileira."
2026-05-26 01:02:14,100.9,dados/projetos/sessao_20260525_2212/audios/audio_01h02m07s.wav,"E hoje nosso convidado é um rapaz que toca guitarra desde os nove anos de idade. Ele vem de uma pequena cidade do Vale, do Vale do Tic<|pt|> Tionha, um lugar chamado Ponto do Marambaya. Aprender os primeiros da Pós Com pai e hoje com mais de 25 anos de estrada é um dos nomes mais instigantes da música instrumental brasileira Unindo de Aest, Boaça Nova e as raízes à Pro Brasileiras isso com muita sofisticação, com muita elegância e sensibilidade Hoje os calabrasileiros têm a honra de receber Jimmy Oliver, seja bem-vindo, saudação hein Figuera toda essa audiência maravilhosa no bradete escala da Zeleiro, um prazer enorme falar sobre música, falar sobre um pouco da minha prajetória musical, todo o valor de que chonha e é tão incônico, tá aí no norte das minhas gerais, um lugar maravilhoso que eu amo Temos uma história legal assim pra falar sobre isso, eu estava com tanta saudade de..."
2026-05-26 01:03:38,100.9,dados/projetos/sessao_20260525_2212/audios/audio_01h03m25s.wav,"de ver o norte de Minas que eu fui fazer um chô de Mació e fui de Oninos. Só para a amiga de passar, ele fiquei desde e-mê. Só para me passar no povo do Marambaya, a padre para Aíso, porque é só as últimas cidades que eu achei chegando ali em Vitara da Conquista, né? Então assim eu gosto muito da que eu tenho muita saudade, O Dime é, a gente quer conhecer esses detalhes da sua história, da sua carreira, mas eu sou o que era uma namorada aqui, para o pessoal que tem Rio Branco nos ouvindo em 100, 19, também é galera espirrezina, acompanha a hype, sinal de 104,5 e o pessoal que tem Manaus nos acompanhe 106, 19, 19. Você está agora nesse momento em Belo Horizonte, não é isso, Tim? Belo Horizonte, Belo Horizonte, Sithe, que bem próximo de Betinho. Acana, bacana. Então, você saiu, fez o ter o exo do Do Norte de Minas, ali, palha de Direktioninha pra Belo Horizonte. E hoje a gente está aqui, na sua oportunidade de conversar com você via vídeo conferência. Se são algumas coisas boas, que a tecnologia trais pra gente. Nem tudo que a tecnologia é bom, mas isso é bom. E se eu ..."
2026-05-26 01:04:52,100.9,dados/projetos/sessao_20260525_2212/audios/audio_01h04m43s.wav,"Cara, fala pra gente um pouco sobre essa sua história e com o base de justiunha, engraçado que eu também sou ali do nosso dimino, né? Eu moro em Brasil há uns quase 15 anos, moro em marido, quase 20, mas eu sou do nosso dimino, ali eu conheço bem a região, cara, eu sou... Eu fui criado em muitos claros, mas eu fui nas... uma cidadezinha chamada Grammobol, conhece? e sim conheço demais, conheço sim. Eu agora acabei de ver a região. Os meus pais ainda moram na zona rural de Vira Amagol, tem um roncinho, sempre viagem para lá, levam as árvores, plantos lá, de vez em quando, trabe para cá um melde de taí, um café orgânico, então eu também conheço essa rota e realmente dá aquela saudade, né? Ah, de mais, é... Como você nem colocou esse exato da minha vida em relação... se falam, vou fazer tão parênteses aqui porque eu fui muito cedo provado de aqui de Chonha então a minha, as lemórias que eu tenho colestionado da minha infância elas são todas realmente provado de aqui de Chonha porque eu não sei se eu já comentei com você eu fui através do provésio"
2026-05-26 01:06:09,100.9,dados/projetos/sessao_20260525_2212/audios/audio_01h06m01s.wav,"porque eles foram enviados como missionários e todas as recordações que eu tenho em relação a minha infância. Eu já procurei na minha cabeça se eu tinha alguma coisa relacionada à Belo Horizonte, a Betina, mas eu conheço esse carinho não tenho. Tudo que eu vivi até os meus 15 anos, 16 anos, é tudo relacionado ao Vale do Jiquitrinho. Eu não tinha o alho de saber, eu fiquei convendo as fotos que às vezes o meu pai fica me mostrando, a gente tem aqui, eu paga assim, meio adeus, meio que pode, né, que após que eu não paga, eu não paga assim, não vale de que tinha. Pés que eu não assim, mas eu acho que eu vou confontar o meu pai depois, acho que aconteceu isso, ele me indiano. Porque toda a minha infância, tudo que eu lembro assim, em relação ao começo da minha guitarra, né, ao começo de amigo de escola, é tudo relacionado ao Vardu Gekitian. Isso é muito legal porque é muito forte, sabe? Essa cultura do Vália, sim. E se a gente for pesquisar mesmo, não lugar para um pício para música instrumental. Você não vê toda coisa relacionada a música instrumental no Vardu Gekitian."
2026-05-26 01:07:45,100.9,dados/projetos/sessao_20260525_2212/audios/audio_01h07m19s.wav,"que não é um lugar que explota música instrumental por Brasil, não é comum desse tipo de coisa, né? E acabou que eu saí de lá fazendo isso. Olha que coisa mais interessante."
2026-05-26 01:10:03,100.9,dados/projetos/sessao_20260525_2212/audios/audio_01h09m55s.wav,"E agora você começou lá no tocar do guitarra muito novo, os 9 anos de idade, sobre a impulência do teu pai."
2026-05-26 01:11:20,100.9,dados/projetos/sessao_20260525_2212/audios/audio_01h11m13s.wav,"Essa tua infância musical numa cidade tão pequinha, no lugar remótono, económicamente o Vale de Gittinho, é reconhecido como uma região mais pobre de Minas Gerais. Um lugar em Cica já atinge muito forte. A região de Grau Mugou Meus, que conheço bem, fica às vezes seis meses sem chover. Isso é muito emblemático na região. E aí de repente você resolve toca jazz. No Vale do Executivo, é muito sofisticada. E eu acredito que você vai tirar para a gente essa dúvida. As nossas, a gente é quase que existe uma questão genética, que é editária, mas as influências que a gente recebe do nosso meio, da nossa onde a gente vive acaba um moldando a gente até comida que você está ali, acostumado com aquele determinado tipo de prato, vai determinar se você gosta de uma coisa de outra. Mas onde eu quero chegar, Jim? Você topou numa questão, você disse que seus pais eram missionários."
2026-05-26 01:12:41,100.9,dados/projetos/sessao_20260525_2212/audios/audio_01h12m31s.wav,"e a gente percebe, cara, eu conversei essa semana passada com o jago, o menino que São Paulo, o guitarrista maravilhoso, que toca com o Cídeo Necarvalho, e ele falou que ele começou tocando o guitarra na assemblage de Deus, quando ele tinha 15 anos, ele foi para a assemblage de Deus, e lá ele se envolviu com a música, né? E legal! Então a gente percebe que às vezes essa questão religiosa, ela traz um sensual musical muito apurado, porque a religião tem a música como base, você pega o judaíso, você pega o cristianismo, você pega as religiões africanas, a música tem tudo com qualquer tipo, você pega um ativo indígena, enfim, a música está sempre envolvida. E como você tinha um pai emmissionado, que era músico, eu acho que não tinha outra saída para você na era esse caminho, não é, de mim. Quero que... desculpa, o que é que é legal, depois não é presente o iago, porque a nossa história é muito parecida, porque é o meu pai, som da semblédio de Deus. E nós fomos por Valdigitxonha, para lá, às vezes da semblédio de Deus, e como você mesmo dissem eu não tive pra onde correr porque começou mais velho"
2026-05-26 01:13:59,100.9,dados/projetos/sessao_20260525_2212/audios/audio_01h13m49s.wav,"O meu pai tinha que fazer praticamente tudo, né? Ele ia às vezes como a determina da região. Então, ele ficava com aquele violão nas costas, ou então com aquela caixa ciclotron, com uma geníneo, uma tonante gigante, carregando aqui uma bicicleta. E eu lembro disso, eu falo sempre isso com meu pai, eu lembro disso com o sucesso da cora, porque a congregação era, ela dividia a parede com o meu quarto. Então, eu não tinha confusido no meu pai. Não tinha como. E o meu pai chegava a se bater assim. Fiquei aqui. Ó, isso aqui é do, isso aqui é um do, isso aqui é um sol, e a partir de hoje você que é o músico. Hoje você que vai ser o cara que vai me ajudar a fazer, e isso eu poxou com oito para mais viagens de idade. Eu me perguntaram no Rio de Janeiro se eu escolher guitarra. E eu falo sempre, o galera eu tenho certeza que não. Eu tenho certeza que foi ela que virou para mim. é você que vai ver os aspectos de hoje. Foi muito disso, foi muito disso. Sabe uma... Eu vejo a necessidade de meu pai de alguém ajudá-la, acompanhá-lo nas funções, nas visitas que ele sempre fazia, e acabou que isso tomou conta da minha vida."
2026-05-26 01:15:20,100.9,dados/projetos/sessao_20260525_2212/audios/audio_01h15m07s.wav,"de uma forma tão surreal que são mais de 30 anos fazendo isso, mais de 30 anos já fazendo isso com às vezes eu me assusto, bro, eu me assusto que eu olho para trás e falas assim, eu vivi só de tarde, eu não vivi, mas eu não vivi absolutamente, mas você pode me perguntar mas você teve alguns e os impregos e informais, ali na adolescência, que ele garoto que sai do colégio, por que não precisa, né, o pai que o filho vai trabalhar, aí eu lembro que as primeiras alas de guitarra que eu paguei em Belo Horizonte, eu tinha um tio ali no novo granado, que tinha um ferro belenorme, aí ele me chamava, olha, fica aqui separando aqui as coisas aqui, que todos nós semolam botinar um dinheiro, esse dinheiro ir pagava as alas de guitarra, Eu recebi a ir para a raussoar, onde eu estudava e já pagava as alas. Então, eu fiquei em volta dessa coisa que foi me colocada. Eu falei, eu falo que o meu pai me deu escolha. Você botou esse negócio da minha vida e foi tchau. E eu vivo disso até hoje.지가"
2026-05-26 01:16:50,100.9,dados/projetos/sessao_20260525_2212/audios/audio_01h16m26s.wav,"que eu chamo meu pai para ele ver no show, às vezes tem um show que vai ser legal, ou seja, um festival e ele fica assim caraca mano, como que pode né, por que eu tinha ensininho uns dores e falo lá no vaso de aqui, tinha unha, e hoje você vai chorar 3 mil, 5 mil, 10 mil, seja que for, tocando essas coisas, aí ouviram para aí você informa, foi você que me ensino."
